Observation station,Year,Month,Day,Time [UTC],Air temperature [°C],Snow depth [cm],Horizontal visibility [m]
"Tampere Härmälä","2023","12","12","05:50","-8.9","17","46843"
"Tampere Härmälä","2023","12","12","06:00","-8.8","17","44985"
"Tampere Härmälä","2023","12","12","06:10","-8.8","17","48714"
"Tampere Härmälä","2023","12","12","06:20","-8.8","17","44563"
"Tampere Härmälä","2023","12","12","06:30","-8.8","17","42470"
"Tampere Härmälä","2023","12","12","06:40","-8.7","17","49799"
"Tampere Härmälä","2023","12","12","06:50","-8.7","17","40253"
"Tampere Härmälä","2023","12","12","07:00","-8.7","17","47217"
"Tampere Härmälä","2023","12","12","07:10","-8.7","17","45095"
"Tampere Härmälä","2023","12","12","07:20","-8.7","17","46245"
"Tampere Härmälä","2023","12","12","07:30","-8.7","17","41632"
"Tampere Härmälä","2023","12","12","07:40","-8.7","17","25731"
"Tampere Härmälä","2023","12","12","07:50","-8.7","17","33228"
"Tampere Härmälä","2023","12","12","08:00","-8.8","17","46297"
"Tampere Härmälä","2023","12","12","08:10","-8.7","17","25861"
"Tampere Härmälä","2023","12","12","08:20","-8.7","17","18027"
"Tampere Härmälä","2023","12","12","08:30","-8.8","17","18382"
"Tampere Härmälä","2023","12","12","08:40","-8.8","17","20527"
"Tampere Härmälä","2023","12","12","08:50","-8.7","17","18654"
"Tampere Härmälä","2023","12","12","09:00","-8.7","17","20443"
"Tampere Härmälä","2023","12","12","09:10","-8.7","17","17860"
"Tampere Härmälä","2023","12","12","09:20","-8.7","17","16470"
"Tampere Härmälä","2023","12","12","09:30","-8.7","17","6616"
"Tampere Härmälä","2023","12","12","09:40","-8.6","17","4830"
"Tampere Härmälä","2023","12","12","09:50","-8.7","17","4229"
"Tampere Härmälä","2023","12","12","10:00","-8.6","17","5194"
"Tampere Härmälä","2023","12","12","10:10","-8.6","17","7545"
"Tampere Härmälä","2023","12","12","10:20","-8.6","17","18138"
"Tampere Härmälä","2023","12","12","10:30","-8.6","17","16792"
"Tampere Härmälä","2023","12","12","10:40","-8.6","17","9196"
"Tampere Härmälä","2023","12","12","10:50","-8.6","17","16146"
"Tampere Härmälä","2023","12","12","11:00","-8.7","17","32686"
"Tampere Härmälä","2023","12","12","11:10","-8.7","17","11364"
"Tampere Härmälä","2023","12","12","11:20","-8.9","17","5550"
"Tampere Härmälä","2023","12","12","11:30","-8.9","17","8141"
"Tampere Härmälä","2023","12","12","11:40","-8.9","17","9287"
"Tampere Härmälä","2023","12","12","11:50","-9.1","17","8881"
"Tampere Härmälä","2023","12","12","12:00","-9.1","17","6509"
"Tampere Härmälä","2023","12","12","12:10","-9.2","17","4601"
"Tampere Härmälä","2023","12","12","12:20","-9.2","17","4120"
"Tampere Härmälä","2023","12","12","12:30","-9.3","17","4218"
"Tampere Härmälä","2023","12","12","12:40","-9.4","17","3855"
"Tampere Härmälä","2023","12","12","12:50","-9.4","17","4283"
"Tampere Härmälä","2023","12","12","13:00","-9.4","17","6465"
"Tampere Härmälä","2023","12","12","13:10","-9.5","17","6285"
"Tampere Härmälä","2023","12","12","13:20","-9.5","17","6429"
"Tampere Härmälä","2023","12","12","13:30","-9.6","17","6117"
"Tampere Härmälä","2023","12","12","13:40","-9.6","17","10626"
"Tampere Härmälä","2023","12","12","13:50","-9.7","17","15283"
"Tampere Härmälä","2023","12","12","14:00","-9.8","17","21239"
"Tampere Härmälä","2023","12","12","14:10","-9.9","17","19630"
"Tampere Härmälä","2023","12","12","14:20","-9.8","17","38670"
"Tampere Härmälä","2023","12","12","14:30","-9.8","17","44192"
"Tampere Härmälä","2023","12","12","14:40","-9.9","17","34023"
"Tampere Härmälä","2023","12","12","14:50","-10","17","44655"
"Tampere Härmälä","2023","12","12","15:00","-10","17","42600"
"Tampere Härmälä","2023","12","12","15:10","-10","17","35272"
"Tampere Härmälä","2023","12","12","15:20","-10","17","32649"
"Tampere Härmälä","2023","12","12","15:30","-10","17","18916"
"Tampere Härmälä","2023","12","12","15:40","-10","17","12371"
"Tampere Härmälä","2023","12","12","15:50","-10","17","18365"
"Tampere Härmälä","2023","12","12","16:00","-10.1","17","21928"
"Tampere Härmälä","2023","12","12","16:10","-10.1","17","24084"
"Tampere Härmälä","2023","12","12","16:20","-10.1","17","44535"
"Tampere Härmälä","2023","12","12","16:30","-10.2","17","41689"
"Tampere Härmälä","2023","12","12","16:40","-10","17","46016"
"Tampere Härmälä","2023","12","12","16:50","-9.9","17","35751"
"Tampere Härmälä","2023","12","12","17:00","-9.8","17","23494"
"Tampere Härmälä","2023","12","12","17:10","-9.8","17","46855"
"Tampere Härmälä","2023","12","12","17:20","-9.7","17","50000"
"Tampere Härmälä","2023","12","12","17:30","-9.6","17","50000"
"Tampere Härmälä","2023","12","12","17:40","-9.6","17","44841"
"Tampere Härmälä","2023","12","12","17:50","-9.5","17","50000"
"Tampere Härmälä","2023","12","12","18:00","-9.5","17","50000"
"Tampere Härmälä","2023","12","12","18:10","-9.4","17","50000"
"Tampere Härmälä","2023","12","12","18:20","-9.4","17","50000"
"Tampere Härmälä","2023","12","12","18:30","-9.4","17","50000"
"Tampere Härmälä","2023","12","12","18:40","-9.5","17","50000"
"Tampere Härmälä","2023","12","12","18:50","-9.6","17","50000"
"Tampere Härmälä","2023","12","12","19:00","-9.6","17","29773"
"Tampere Härmälä","2023","12","12","19:10","-9.6","17","21694"
"Tampere Härmälä","2023","12","12","19:20","-9.6","17","31548"
"Tampere Härmälä","2023","12","12","19:30","-9.7","17","50000"
"Tampere Härmälä","2023","12","12","19:40","-9.8","17","50000"
"Tampere Härmälä","2023","12","12","19:50","-9.8","17","42778"
"Tampere Härmälä","2023","12","12","20:00","-9.9","17","21497"
"Tampere Härmälä","2023","12","12","20:10","-9.7","17","15052"
"Tampere Härmälä","2023","12","12","20:20","-9.7","17","7598"
"Tampere Härmälä","2023","12","12","20:30","-9.7","17","9208"
"Tampere Härmälä","2023","12","12","20:40","-9.9","17","13666"
"Tampere Härmälä","2023","12","12","20:50","-10","17","20739"
"Tampere Härmälä","2023","12","12","21:00","-10.1","17","37970"
"Tampere Härmälä","2023","12","12","21:10","-10.1","17","50000"
"Tampere Härmälä","2023","12","12","21:20","-9.9","17","50000"
"Tampere Härmälä","2023","12","12","21:30","-9.8","17","39484"
"Tampere Härmälä","2023","12","12","21:40","-9.7","17","42332"
"Tampere Härmälä","2023","12","12","21:50","-9.7","17","50000"
"Tampere Härmälä","2023","12","12","22:00","-9.6","17","15947"
"Tampere Härmälä","2023","12","12","22:10","-9.6","17","10856"
"Tampere Härmälä","2023","12","12","22:20","-9.6","17","5167"
"Tampere Härmälä","2023","12","12","22:30","-9.6","17","3634"
"Tampere Härmälä","2023","12","12","22:40","-9.6","17","5217"
"Tampere Härmälä","2023","12","12","22:50","-9.6","17","7646"
"Tampere Härmälä","2023","12","12","23:00","-9.5","17","12673"
"Tampere Härmälä","2023","12","12","23:10","-9.5","17","20855"
"Tampere Härmälä","2023","12","12","23:20","-9.5","17","3813"
"Tampere Härmälä","2023","12","12","23:30","-9.6","17","2299"
"Tampere Härmälä","2023","12","12","23:40","-9.6","17","2294"
"Tampere Härmälä","2023","12","12","23:50","-9.6","17","2603"
"Tampere Härmälä","2023","12","13","00:00","-9.6","17","2022"
"Tampere Härmälä","2023","12","13","00:10","-9.6","17","4281"
"Tampere Härmälä","2023","12","13","00:20","-9.5","17","9055"
"Tampere Härmälä","2023","12","13","00:30","-9.5","17","8376"
"Tampere Härmälä","2023","12","13","00:40","-9.5","17","12522"
"Tampere Härmälä","2023","12","13","00:50","-9.5","17","4405"
"Tampere Härmälä","2023","12","13","01:00","-9.5","17","8286"
"Tampere Härmälä","2023","12","13","01:10","-9.4","17","6849"
"Tampere Härmälä","2023","12","13","01:20","-9.4","18","4184"
"Tampere Härmälä","2023","12","13","01:30","-9.5","18","1694"
"Tampere Härmälä","2023","12","13","01:40","-9.5","17","2013"
"Tampere Härmälä","2023","12","13","01:50","-9.5","18","1896"
"Tampere Härmälä","2023","12","13","02:00","-9.5","18","1607"
"Tampere Härmälä","2023","12","13","02:10","-9.5","18","1099"
"Tampere Härmälä","2023","12","13","02:20","-9.5","18","1196"
"Tampere Härmälä","2023","12","13","02:30","-9.5","18","887"
"Tampere Härmälä","2023","12","13","02:40","-9.5","18","941"
"Tampere Härmälä","2023","12","13","02:50","-9.5","19","1040"
"Tampere Härmälä","2023","12","13","03:00","-9.5","19","1852"
"Tampere Härmälä","2023","12","13","03:10","-9.5","19","2946"
"Tampere Härmälä","2023","12","13","03:20","-9.5","19","4781"
"Tampere Härmälä","2023","12","13","03:30","-9.4","19","4401"
"Tampere Härmälä","2023","12","13","03:40","-9.4","19","3280"
"Tampere Härmälä","2023","12","13","03:50","-9.4","19","3037"
"Tampere Härmälä","2023","12","13","04:00","-9.4","19","3972"
"Tampere Härmälä","2023","12","13","04:10","-9.4","19","2848"
"Tampere Härmälä","2023","12","13","04:20","-9.4","19","3175"
"Tampere Härmälä","2023","12","13","04:30","-9.3","19","3003"
"Tampere Härmälä","2023","12","13","04:40","-9.3","19","2757"
"Tampere Härmälä","2023","12","13","04:50","-9.3","20","2966"
"Tampere Härmälä","2023","12","13","05:00","-9.3","20","2501"
"Tampere Härmälä","2023","12","13","05:10","-9.3","20","2912"
"Tampere Härmälä","2023","12","13","05:20","-9.3","20","4202"
"Tampere Härmälä","2023","12","13","05:30","-9.2","20","3999"
"Tampere Härmälä","2023","12","13","05:40","-9.2","20","4612"
"Tampere Härmälä","2023","12","13","05:50","-9.2","20","4310"
"Tampere Härmälä","2023","12","13","06:00","-9.1","20","5585"
"Tampere Härmälä","2023","12","13","06:10","-9.1","20","5045"
"Tampere Härmälä","2023","12","13","06:20","-9","20","2855"
"Tampere Härmälä","2023","12","13","06:30","-9","20","2372"
"Tampere Härmälä","2023","12","13","06:40","-9","20","1896"
"Tampere Härmälä","2023","12","13","06:50","-9","20","1393"
"Tampere Härmälä","2023","12","13","07:00","-9","20","2504"
"Tampere Härmälä","2023","12","13","07:10","-9","21","3774"
"Tampere Härmälä","2023","12","13","07:20","-8.9","21","2676"
"Tampere Härmälä","2023","12","13","07:30","-8.9","20","2704"
"Tampere Härmälä","2023","12","13","07:40","-8.9","21","4065"
"Tampere Härmälä","2023","12","13","07:50","-8.9","21","4645"
"Tampere Härmälä","2023","12","13","08:00","-8.9","21","3968"
"Tampere Härmälä","2023","12","13","08:10","-8.8","21","5600"
"Tampere Härmälä","2023","12","13","08:20","-8.8","21","4224"
"Tampere Härmälä","2023","12","13","08:30","-8.8","21","3477"
"Tampere Härmälä","2023","12","13","08:40","-8.8","21","3930"
"Tampere Härmälä","2023","12","13","08:50","-8.7","21","4351"
"Tampere Härmälä","2023","12","13","09:00","-8.7","21","3469"
"Tampere Härmälä","2023","12","13","09:10","-8.7","21","5548"
"Tampere Härmälä","2023","12","13","09:20","-8.7","21","3793"
"Tampere Härmälä","2023","12","13","09:30","-8.6","21","8717"
"Tampere Härmälä","2023","12","13","09:40","-8.6","21","12741"
"Tampere Härmälä","2023","12","13","09:50","-8.5","21","31163"
"Tampere Härmälä","2023","12","13","10:00","-8.4","21","38164"
"Tampere Härmälä","2023","12","13","10:10","-8.4","21","21714"
"Tampere Härmälä","2023","12","13","10:20","-8.4","21","4362"
"Tampere Härmälä","2023","12","13","10:30","-8.4","21","7124"
"Tampere Härmälä","2023","12","13","10:40","-8.4","21","4029"
"Tampere Härmälä","2023","12","13","10:50","-8.3","21","3011"
"Tampere Härmälä","2023","12","13","11:00","-8.3","21","3721"
"Tampere Härmälä","2023","12","13","11:10","-8.2","21","9263"
"Tampere Härmälä","2023","12","13","11:20","-8.2","21","5719"
"Tampere Härmälä","2023","12","13","11:30","-8.2","21","12201"
"Tampere Härmälä","2023","12","13","11:40","-8.2","21","10765"
"Tampere Härmälä","2023","12","13","11:50","-8.1","21","10275"
"Tampere Härmälä","2023","12","13","12:00","-8.1","21","11410"
"Tampere Härmälä","2023","12","13","12:10","-8.2","21","9533"
"Tampere Härmälä","2023","12","13","12:20","-8.2","21","12625"
"Tampere Härmälä","2023","12","13","12:30","-8.2","21","17994"
"Tampere Härmälä","2023","12","13","12:40","-8.3","21","15510"
"Tampere Härmälä","2023","12","13","12:50","-8.3","21","2763"
"Tampere Härmälä","2023","12","13","13:00","-8.4","21","2078"
"Tampere Härmälä","2023","12","13","13:10","-8.4","21","3006"
"Tampere Härmälä","2023","12","13","13:20","-8.4","22","6109"
"Tampere Härmälä","2023","12","13","13:30","-8.4","22","22480"
"Tampere Härmälä","2023","12","13","13:40","-8.4","21","26044"
"Tampere Härmälä","2023","12","13","13:50","-8.4","21","41314"
"Tampere Härmälä","2023","12","13","14:00","-8.4","21","46178"
"Tampere Härmälä","2023","12","13","14:10","-8.4","22","46903"
"Tampere Härmälä","2023","12","13","14:20","-8.4","22","50000"
"Tampere Härmälä","2023","12","13","14:30","-8.3","21","50000"
"Tampere Härmälä","2023","12","13","14:40","-8.3","21","35372"
"Tampere Härmälä","2023","12","13","14:50","-8.3","21","25495"
"Tampere Härmälä","2023","12","13","15:00","-8.3","21","33370"
"Tampere Härmälä","2023","12","13","15:10","-8.3","21","41963"
"Tampere Härmälä","2023","12","13","15:20","-8.2","21","47741"
"Tampere Härmälä","2023","12","13","15:30","-8.2","21","12024"
"Tampere Härmälä","2023","12","13","15:40","-8.2","21","16346"
"Tampere Härmälä","2023","12","13","15:50","-8.2","21","24843"
"Tampere Härmälä","2023","12","13","16:00","-8.2","21","7641"
"Tampere Härmälä","2023","12","13","16:10","-8.2","21","4812"
"Tampere Härmälä","2023","12","13","16:20","-8.2","22","5580"
"Tampere Härmälä","2023","12","13","16:30","-8.2","22","3887"
"Tampere Härmälä","2023","12","13","16:40","-8.3","22","3164"
"Tampere Härmälä","2023","12","13","16:50","-8.3","22","5047"
"Tampere Härmälä","2023","12","13","17:00","-8.3","22","6894"
"Tampere Härmälä","2023","12","13","17:10","-8.4","22","5884"
"Tampere Härmälä","2023","12","13","17:20","-8.4","22","2893"
"Tampere Härmälä","2023","12","13","17:30","-8.4","22","4869"
"Tampere Härmälä","2023","12","13","17:40","-8.5","22","4263"
"Tampere Härmälä","2023","12","13","17:50","-8.5","22","3046"
"Tampere Härmälä","2023","12","13","18:00","-8.5","22","2952"
"Tampere Härmälä","2023","12","13","18:10","-8.6","22","3810"
"Tampere Härmälä","2023","12","13","18:20","-8.6","22","7896"
"Tampere Härmälä","2023","12","13","18:30","-8.6","22","2788"
"Tampere Härmälä","2023","12","13","18:40","-8.6","22","1639"
"Tampere Härmälä","2023","12","13","18:50","-8.7","22","2436"
"Tampere Härmälä","2023","12","13","19:00","-8.7","22","13098"
"Tampere Härmälä","2023","12","13","19:10","-8.7","22","19154"
"Tampere Härmälä","2023","12","13","19:20","-8.7","22","14451"
"Tampere Härmälä","2023","12","13","19:30","-8.7","22","3856"
"Tampere Härmälä","2023","12","13","19:40","-8.7","22","20087"
"Tampere Härmälä","2023","12","13","19:50","-8.7","22","15542"
"Tampere Härmälä","2023","12","13","20:00","-8.7","22","26600"
"Tampere Härmälä","2023","12","13","20:10","-8.7","22","9283"
"Tampere Härmälä","2023","12","13","20:20","-8.6","22","14403"
"Tampere Härmälä","2023","12","13","20:30","-8.6","22","8227"
"Tampere Härmälä","2023","12","13","20:40","-8.6","22","3710"
"Tampere Härmälä","2023","12","13","20:50","-8.6","22","3156"
"Tampere Härmälä","2023","12","13","21:00","-8.5","22","3128"
"Tampere Härmälä","2023","12","13","21:10","-8.6","22","4439"
"Tampere Härmälä","2023","12","13","21:20","-8.7","22","4469"
"Tampere Härmälä","2023","12","13","21:30","-8.7","23","4111"
"Tampere Härmälä","2023","12","13","21:40","-8.6","23","6002"
"Tampere Härmälä","2023","12","13","21:50","-8.5","23","16443"
"Tampere Härmälä","2023","12","13","22:00","-8.6","23","16388"
"Tampere Härmälä","2023","12","13","22:10","-8.6","23","10212"
"Tampere Härmälä","2023","12","13","22:20","-8.6","23","5717"
"Tampere Härmälä","2023","12","13","22:30","-8.5","23","7949"
"Tampere Härmälä","2023","12","13","22:40","-8.5","23","13276"
"Tampere Härmälä","2023","12","13","22:50","-8.4","23","3707"
"Tampere Härmälä","2023","12","13","23:00","-8.3","23","3458"
"Tampere Härmälä","2023","12","13","23:10","-8.3","23","3765"
"Tampere Härmälä","2023","12","13","23:20","-8.3","23","5932"
"Tampere Härmälä","2023","12","13","23:30","-8.3","23","3623"
"Tampere Härmälä","2023","12","13","23:40","-8.3","23","12457"
"Tampere Härmälä","2023","12","13","23:50","-8.3","23","15867"
"Tampere Härmälä","2023","12","14","00:00","-8.4","23","9169"
"Tampere Härmälä","2023","12","14","00:10","-8.4","23","6199"
"Tampere Härmälä","2023","12","14","00:20","-8.4","23","8783"
"Tampere Härmälä","2023","12","14","00:30","-8.4","23","8335"
"Tampere Härmälä","2023","12","14","00:40","-8.4","23","7635"
"Tampere Härmälä","2023","12","14","00:50","-8.3","23","8299"
"Tampere Härmälä","2023","12","14","01:00","-8.3","23","4410"
"Tampere Härmälä","2023","12","14","01:10","-8.2","22","2328"
"Tampere Härmälä","2023","12","14","01:20","-8.2","22","2436"
"Tampere Härmälä","2023","12","14","01:30","-8.2","22","3148"
"Tampere Härmälä","2023","12","14","01:40","-8.1","23","3138"
